user id,product id,Interaction type,Time stamp,
756,36d56b3ab3616dd55d0a362f2827621a,like,15/12/2023 8:00,
757,abf736bf23edb054be180f31508f8c21,view,16/12/2023 8:00,
758,3e012348c41f851d3f355f94afa1090b,like,17/12/2023 8:00,
759,774882770c29f099941ca4f463f073cd,like,18/12/2023 8:00,
760,944f2d3b608153c864dfc923451a8e16,purchase,19/12/2023 8:00,
761,3d8d2e7ac5891acb9b05256dd861fd15,view,20/12/2023 8:00,
762,2f67e558a184ce6d21407966c51a85b6,like,21/12/2023 8:00,
763,cefa46ce0839434da149694d45a77181,purchase,22/12/2023 8:00,
764,a18777f2f58cac8a9781717e4c8cb4a8,purchase,23/12/2023 8:00,
765,df848a17111cb1f2adbe0d2ddf7fdc49,view,24/12/2023 8:00,
766,dd98f98206237b7b04b8a52f6378e173,like,25/12/2023 8:00,
767,59ebad57e5f5bebfec5d55b9871dc7bf,view,26/12/2023 8:00,
768,cecf18d17ddbb4783cb2fb70a0c4206e,like,27/12/2023 8:00,
769,e1e8e034ef73f182067e946abba304ca,like,28/12/2023 8:00,
770,02219a2cea8568b829119faeb89a018a,purchase,01/01/2023 0:00,
771,63c6129ff357ce4f0d163e219323f82c,view,28/12/2022 10:00,
772,d142b81a7958b067003bbb589022ba14,like,29/12/2022 10:00,
773,86206da37c9119c234bb1e016d5942b1,purchase,30/12/2022 10:00,
774,9069db92c464982f9c1c82d668ecd603,purchase,31/12/2022 10:00,
775,785489ade16c9c888af9d6c1ca38bc3c,view,01/01/2023 10:00,
776,fd2e06578a3e59f066c0d5241a44d1a7,like,02/01/2023 10:00,
777,ef6471dac1a966d77b075669f1c4dc57,view,03/01/2023 10:00,
778,80f6d3aa1ef6dfb71eca87ab3407b870,like,04/01/2023 10:00,
779,0f360728a5a4b8374722b472a97fbe70,purchase,05/01/2023 10:00,
780,7dccc6873676382e599b51ab9ad9b508,view,10/10/2023 8:00,
781,b502c36b512e6f0475b08c0b7ce1ba86,like,11/10/2023 8:00,
782,81e9e84e9195ddf50756a3b02c0caf43,view,12/10/2023 8:00,
783,5437db4c4dafb347df2c36204b9b3917,like,13/10/2023 8:00,
784,053460fe68011b080fea27586ffe2a33,like,14/10/2023 8:00,
785,a92b32209a8b3175459b7f89d9a012b4,purchase,15/10/2023 8:00,
786,0109d9888cde8695196f8ba817699bba,view,16/10/2023 8:00,
787,508495177665755dfa5e9515ae6aaff2,like,17/10/2023 8:00,
788,2571b007023ab6f3d6e43e6ee2b660d5,purchase,18/10/2023 8:00,
789,8d00e15b704a0ba2f86ea3dc4527b367,purchase,19/10/2023 8:00,
790,c2d20c05566d8b9047bf0ab158fc499f,view,20/10/2023 8:00,
791,1a0e4f61d6a387d353fd9183d303316d,like,21/10/2023 8:00,
792,7575893e055e9973b20321cdc162a66b,view,22/10/2023 8:00,
793,637f04d8724d035165c9218e745c33ba,like,23/10/2023 8:00,
794,0e10271f286aa2135101375e060fef95,like,24/10/2023 8:00,
795,30abe95e89f6ee4e1004b58b90577a6a,purchase,25/10/2023 8:00,
796,d1864fb38955b53e812b8659343772f8,view,26/10/2023 8:00,
797,a92c3db26324a3abf7a46b82547d7632,like,27/10/2023 8:00,
798,eff4ac46812019e9b1f4490f9a27514f,purchase,28/10/2023 8:00,
799,b884aae388fd30195262bb0b5431b99e,purchase,29/10/2023 8:00,
800,bdc23cf547750e638698fcef24d843ae,purchase,30/10/2023 8:00,
801,5d55c2554041f68c5d374ab0107cc430,view,31/10/2023 8:00,
802,d35a70d338676470fb62dfa8936d791a,like,01/11/2023 8:00,
803,74127b66edaeae96f9f8fb8e2128acf4,view,02/11/2023 8:00,
804,4c972f9d7df35c7c3c2fb3ef9f69b678,like,03/11/2023 8:00,
805,59db9b2b8b0bc67105a8fa2c958386db,like,04/11/2023 8:00,
806,8286d7fb2639ff6e0d94f3a90ee64b0f,purchase,05/11/2023 8:00,
807,71d82b41f2cf8ccb5e8af19b1c05ee90,view,06/11/2023 8:00,
808,648d5ddefcfe8ff7d727c11e48fae75e,like,07/11/2023 8:00,
809,4dd473c291721eb18247991f22c25182,purchase,08/11/2023 8:00,
810,d2cbabf462a8910f4f7dd1e935599837,purchase,09/11/2023 8:00,
811,a4030fa428f31ae61e3889892bb98d45,purchase,10/11/2023 8:00,
812,0a76a714aa0033d736d7aa7dc1885f04,view,11/11/2023 8:00,
813,fd3dfed13bd546c46511b27a90daee9d,like,12/11/2023 8:00,
814,20d8e5c78cfee1d2b9862bf1d0e5fe37,view,13/11/2023 8:00,
815,c7ea595dbeefc0032ef277165dfedbf2,like,14/11/2023 8:00,
816,1b26879171e821d8092aed67d50182f4,like,15/11/2023 8:00,
817,038fa0440dc2b090e0a04c33edfff391,purchase,16/11/2023 8:00,
818,dba59d1ad2ceffd22ea9a2e1f5228af3,view,17/11/2023 8:00,
819,4d7b3b558563dc98c144598755ffc77d,like,18/11/2023 8:00,
820,704f447c29102b5abaf9eed84c18010c,purchase,19/11/2023 8:00,
821,1d016233a79c98fd21eb8db2fa5a10c4,purchase,20/11/2023 8:00,
822,a96200bf0e847a15f64366eef7a131ef,view,21/11/2023 8:00,
823,8e2edbdf567e387efaa31b777dfdbe06,like,22/11/2023 8:00,
824,052eb6831c3637ad279ba5f758291437,view,23/11/2023 8:00,
825,3a4b7edfaa89709be2471822b09162ff,like,24/11/2023 8:00,
826,7bb81c4cd72c16869a03d6e7f46bac6d,like,25/11/2023 8:00,
827,b5d3dcd9857209923e9d91671c9b5424,purchase,26/11/2023 8:00,
828,5c13c9238f828757bbf3e4e8490c5779,view,27/11/2023 8:00,
829,58d2e7043725286b9d3cecc10ee7adc2,like,28/11/2023 8:00,
830,d273a6f273df95104c6d51f98c0ab541,purchase,29/11/2023 8:00,
831,12acd05d33b45dd884cfbbaba2338608,purchase,30/11/2023 8:00,
832,07f3f6efbdf1f4fa6a63d8253a98d9c2,view,01/12/2023 8:00,
833,9b9d00d9ee98aff3945d9a43e0de844b,like,02/12/2023 8:00,
834,fca2e28eaa439c6c2f429e56e0d16252,view,03/12/2023 8:00,
835,916c6f6b8270d52bf52e815cb2150730,like,04/12/2023 8:00,
836,1321610d2378ce43a3a3849a31904bec,like,05/12/2023 8:00,
837,2864cd7f67cb38786b9075dac75095f9,purchase,06/12/2023 8:00,
838,9690414703801430d2eb09234a6c0d34,view,07/12/2023 8:00,
839,bec8f09c94841e39022edc4957120a1f,like,08/12/2023 8:00,
840,265038f622f0d300f8b51ab47659b6d2,view,09/12/2023 8:00,
841,528eef766624a9d8647aae220782d7ba,like,10/12/2023 8:00,
842,27e8533c619e2c6514b37a16d042879a,like,11/12/2023 8:00,
843,9dd1e902152897761b0350482e730c77,purchase,12/12/2023 8:00,
844,5bd7f6269757f25f811ddfaac9306226,view,13/12/2023 8:00,
845,895dd0cf6e762413e95377e4cdbf0483,like,14/12/2023 8:00,
846,f0862e368c886e083214bd0bda2733fc,purchase,15/12/2023 8:00,
847,646a7d919b4ebc7c75d2cf483b833aac,purchase,16/12/2023 8:00,
848,cd09a01ef064c57a5e5cd9a5cd88c722,purchase,17/12/2023 8:00,
849,212ca4a227eb08ee1cdd2d4bb610a8ca,view,18/12/2023 8:00,
850,b592b19f4531ba5dbdc2e03a4c1cd5fb,like,19/12/2023 8:00,
851,7ebd78cc299d48673cbe4d5d38233f3c,view,20/12/2023 8:00,
852,efedfe4e17ed2d8728f0e4b823eb4348,like,21/12/2023 8:00,
853,27ee4df540bb65025c70be7e1052c8f0,like,22/12/2023 8:00,
854,ef5df9ecca3d83fc26d786e7e2cf690e,purchase,23/12/2023 8:00,
855,8b6805ce6eb0a798f84bdda0be0977a6,view,24/12/2023 8:00,
856,ca04e499ad2209fc552cfe9c0f1159a8,like,25/12/2023 8:00,
857,a976f2a3882587425bbf44ae7de547d9,purchase,26/12/2023 8:00,
858,9080830693aff4fe1019c51325a6ea5a,purchase,27/12/2023 8:00,
859,13a9b31c88f9eb8b19c949980de5a5aa,view,28/12/2023 8:00,
860,bc4b1284a25486a4e25cdfe77f23ec25,like,01/01/2023 0:00,
861,3bf26ff5b8dfb6d7101aaf98d9bdf7ba,view,28/12/2022 10:00,
862,ea5373e6ca7e332d117a59f9fc5301da,like,29/12/2022 10:00,
863,5904074c7d9e3a8895da7786301cf38c,like,30/12/2022 10:00,
864,83c5d5b3ba41c3753edb021d8b53e0b8,purchase,31/12/2022 10:00,
865,bbdcf06ce9c516469c52de2296a340f2,view,01/01/2023 10:00,
866,de676f54e914cc580fc8c5973e8fc0f0,like,02/01/2023 10:00,
867,732d5c51f07d651b2072def656bd6093,purchase,03/01/2023 10:00,
868,a061473e1b146bd8eae72570f3cfe8ff,purchase,04/01/2023 10:00,
869,b75a5c14b4d4c3c6a7b36a9754e54d14,view,05/01/2023 10:00,
870,b68ad9cbd748c66fd3811ccee19a91ef,like,06/01/2023 10:00,
871,dc1855caea4c65e837576f848cda1ef5,view,07/01/2023 10:00,
872,9bbba85ef78707b297b609dea181b164,like,08/01/2023 10:00,
873,624290f7a9ea32ac6d2e1e0c30bd36e0,like,09/01/2023 10:00,
874,ea5c9c223405080d4e865874e5397333,purchase,10/01/2023 10:00,
875,8109adf8e72fe439c4e78373cf4e7932,view,10/10/2023 8:00,
876,514378d28d95b71ea2d446219b51a4c9,like,11/10/2023 8:00,
877,470e493d0ce54ac8016c4eb2bb721512,purchase,12/10/2023 8:00,
878,9a44b870a0089070f78303e493f74806,purchase,13/10/2023 8:00,
879,a8f94130b00d8d15fdace9c10fff3143,view,14/10/2023 8:00,
880,d6d4334f93c958b891ae2fb5cdd6949f,like,15/10/2023 8:00,
881,e133f0c3142423bf13dccc315ad2bde8,view,16/10/2023 8:00,
882,b211c1b4e0845807da58425ba9b40e62,like,17/10/2023 8:00,
883,93ada703afc7b7b04f796f088630143c,like,18/10/2023 8:00,
884,08250dcbada4cd9dd72368b174c6d0b4,purchase,19/10/2023 8:00,
885,754e9101ec37ebdf7dc3f44f74a6afe0,view,20/10/2023 8:00,
886,1f890ec1f6e59fc7844045aa03fcd4c8,like,21/10/2023 8:00,
887,fc25ef8a945024e9559e52680ed8a802,purchase,22/10/2023 8:00,
888,66fdb1cb810f2f3dc58a9eabb05f5036,purchase,23/10/2023 8:00,
889,2709f23df9a9c200bbedc815ae162d08,view,24/10/2023 8:00,
890,aa6089e31824b72cad6fddaa2d06fb28,like,25/10/2023 8:00,
891,7c699d88c9649e7c6bf6d4afd45454a6,view,26/10/2023 8:00,
892,d44f0932eaa1f522b73583b625b04459,like,27/10/2023 8:00,
893,9b3c0ad33fe5741674a00da94c29f926,like,28/10/2023 8:00,
894,cce39cc11d3af888f8d79ed2842acf45,purchase,29/10/2023 8:00,
895,56d493aa1dffc6c8c623d0e42d66f991,view,30/10/2023 8:00,
896,3a616dfc5d159c0661ba647805d4a756,like,31/10/2023 8:00,
897,d80f24a2d6d94055fa07a5f4ae81d7c8,purchase,01/11/2023 8:00,
898,f09303c4b66053940daf1858816445b8,purchase,02/11/2023 8:00,
899,b3a3b18773657261a7fdf8c76a706d40,view,03/11/2023 8:00,
900,e329aca09247a5959f1980d6ab66ad1c,like,04/11/2023 8:00,
901,f2580bcf05694d26e1725bc11d1464ad,view,05/11/2023 8:00,
902,ad4941365a53d21f8b7745fe4a7577d7,like,06/11/2023 8:00,
903,29b2140b891dfb955af3d84f27dd74f9,like,07/11/2023 8:00,
904,adbb4cacfd5c3379a09226a880e7eae6,purchase,08/11/2023 8:00,
905,6b964629a56556fcffc1fd1a42d4affb,view,09/11/2023 8:00,
906,fd2f4edae2bb7032679995c48a596d76,like,10/11/2023 8:00,
907,6b29a73ef59f4495d1793780edd83a73,purchase,11/11/2023 8:00,
908,86927a1ecbd562febed68a268ef24e9e,,12/11/2023 8:00,
909,2efb24558840733cac0e41d212683303,,13/11/2023 8:00,
910,20cdb7342d98772d3cbd8cb88bd586ea,,14/11/2023 8:00,
911,9f219b0c11fa3a6e4775f55cd8f7bfb2,,15/11/2023 8:00,
912,5954de49bd0247f467efb60adf4b097b,,16/11/2023 8:00,
913,c3b81a8343c8a48c14604b15641601ee,,17/11/2023 8:00,
914,738eacbc67376a08663901e8291e4bf1,,18/11/2023 8:00,
915,68c9f01bb00a8755b62d98bddff46aa5,,19/11/2023 8:00,
916,479ae13acf295d3c1b926558733617b4,,20/11/2023 8:00,
917,e6cbd717f1a76dd5ce59e3a966de88ed,,21/11/2023 8:00,
918,6279c5ac4eaef01ae1059f1b983f3186,,22/11/2023 8:00,
919,b6d850e97cb0d0b03f3efdbafee541b1,,23/11/2023 8:00,
920,040cc9a38cc90a49b73b621220692421,,24/11/2023 8:00,
921,6123f7fee209374d6b62d0acf25c28c7,,25/11/2023 8:00,
922,1014e8066ba76d7a38eeeaa09680f258,,26/11/2023 8:00,
923,32f0d0e41c67f54a40b8f9986d68c5a3,,27/11/2023 8:00,
924,39d32b78f29fef8f0e0747189d4dfa91,,28/11/2023 8:00,
925,8a92b29015227e30670108800c12fe19,,29/11/2023 8:00,
926,77a47aef2b037eb54e21705b6d9c6036,,30/11/2023 8:00,
927,2a2a6a9acff5cdd4e82c4c31771f04fe,,01/12/2023 8:00,
928,ec112ba6c4af4643995e8cdb4335d8ab,,02/12/2023 8:00,
929,0fb96877db60e45d40ce700526c786c6,,03/12/2023 8:00,
930,a8dcc79a0625ab0d8176407b5d7a329b,,04/12/2023 8:00,
931,55de9481dbb7f18ccea36503c1bb2f41,,05/12/2023 8:00,
932,761cb818a02a3c524f4ae77c66bbfb90,,06/12/2023 8:00,
933,2680ec896638bb00301fffab3e441452,,07/12/2023 8:00,
934,2a3c2f9e43b57006f31a452981a4e083,,08/12/2023 8:00,
935,1ba407788b0feaa71b3a8d04f1fcd884,,09/12/2023 8:00,
936,2a21d3c3c405543f61119cb127dc9e08,,10/12/2023 8:00,
937,8d854df67a7d2cfcee3426051b26aa93,,11/12/2023 8:00,
938,f9ad79da2a9539955b8223ce85e6268b,,12/12/2023 8:00,
939,96494cc882772ae0ab689f6701cd7adc,,13/12/2023 8:00,
940,265a876cafb7572dd2b2d18ed85623a8,,14/12/2023 8:00,
941,7c8077382761095a9a6f17c010a5b31e,,15/12/2023 8:00,
942,8262b1da2a9252ae01a145d52fd225ab,purchase,16/12/2023 8:00,
943,b3a104c9dc32ead9e4cedf136cb4b278,view,17/12/2023 8:00,
944,6f1460e915b6db7349fbd3fc0732b911,like,18/12/2023 8:00,
945,ef5aa9dea0f09e0d71c0a84c5df1a2fb,view,19/12/2023 8:00,
946,6f050b473f7fdb3d4a2cc58fae5da3b0,like,20/12/2023 8:00,
947,fc4480d52c4b444b5325aca80de1152c,like,21/12/2023 8:00,
948,3408a6f5dad0ca63a3ce1cf2759213ea,purchase,22/12/2023 8:00,
949,6a51377e5e107d734a0a8f7247fdcf3b,view,23/12/2023 8:00,
950,08bbf6410e2f3ffec18120ace0e9abcd,like,24/12/2023 8:00,
951,1dbb4395d86ad73edf108f6c2ae70ca6,purchase,25/12/2023 8:00,
952,33839ee182ea6d04c847dcd280cf32b7,purchase,26/12/2023 8:00,
953,47037a88f94060344ec869b54fdfd8ea,view,27/12/2023 8:00,
954,61908296bd96a7f39a12d49b0ff50abe,like,28/12/2023 8:00,
955,c01ce799b6b0788692e41c525d392653,view,01/01/2023 0:00,
956,faf870468a198e03a6c52f8bc3858466,like,28/12/2022 10:00,
957,e78de010a6f6d5fbe6c9f6de3bc2247d,like,29/12/2022 10:00,
958,5e840b8d466a44a5d0b657978e7fd6bf,purchase,30/12/2022 10:00,
959,b2c883392130b5c0c2bf6c5caaaff0d9,view,31/12/2022 10:00,
960,69ef7da047574d1bd7739339af1c868e,like,01/01/2023 10:00,
961,0ce877cd69fa9422f9ff3595e16a7f56,purchase,02/01/2023 10:00,
962,64a23649bd8bfc3a220823ec8c73a2c5,purchase,03/01/2023 10:00,
963,5f8ecad80795504ac2ce82f193cab483,view,04/01/2023 10:00,
964,905bdd162328836c97b5678f4bec3d99,like,05/01/2023 10:00,
965,45b93b86b9e90c75587fe4719b9d043c,view,06/01/2023 10:00,
966,7afbb7728b386f069ca24ecfdea13fdd,like,07/01/2023 10:00,
967,6548d83873381e40960908ea1ba9e38b,like,08/01/2023 10:00,
968,6525b7bae4e7c7a8387acd01f65865ef,purchase,09/01/2023 10:00,
969,3c13e2a052bcd67fb16315e8cf8de0ca,view,10/01/2023 10:00,
970,9e75025011222d326b1003974c8bf8ed,like,11/01/2023 10:00,
971,d36766dad65a23944abc11a4c16b3577,purchase,12/01/2023 10:00,
972,2c05aa6dd0cd98a17e9b479e864ce72d,purchase,13/01/2023 10:00,
973,adc9187107bb415351ce11db8731f0b2,view,14/01/2023 10:00,
974,4843e153f5bf2f01943d089c30d1144a,like,15/01/2023 10:00,
975,c4ad851a03efc644820043a1f17fa3f5,view,16/01/2023 10:00,
976,de436256ea0f1c4805c690ff01070224,like,17/01/2023 10:00,
977,78ecae34632f5eb2ad27da6d92095cbd,like,18/01/2023 10:00,
978,0338da11b6d49e83622a4123d9610ea5,purchase,19/01/2023 10:00,
979,021e3482fd1ad2bc239775e72b9e099f,view,20/01/2023 10:00,
980,f4635d6e2aa6c481ce6dbe3def047ea6,like,21/01/2023 10:00,
981,eba1c78f2ef43efce1a0b829de177fee,purchase,22/01/2023 10:00,
982,fafb7e9da173e466f9538dfde71421f3,purchase,23/01/2023 10:00,
983,346e8a4a78d76f8dbcb1de5a697bed25,view,24/01/2023 10:00,
984,efcc504ed1dcc1ffbcc7fa7251855cb5,like,10/10/2023 8:00,
985,25c4e5d0498a1ca443930f4e5270afcc,view,11/10/2023 8:00,
986,74261d996d7ba2d8d7338d9d5f444289,like,12/10/2023 8:00,
987,0ef60aa154167d22d302f38e4a1b860a,like,13/10/2023 8:00,
988,edcd8552c6847028d2be4769aa03d52b,purchase,14/10/2023 8:00,
989,eb1d8a6fc716e53ca19a1d75cdcd67ad,view,15/10/2023 8:00,
990,542323a94c027844d1bc9e233426cdfc,like,16/10/2023 8:00,
991,6d973efbc197cbe71cecd0e95dbd9a76,purchase,17/10/2023 8:00,
992,e9ea65ba1bbe24ea133e70b29340d8a6,purchase,18/10/2023 8:00,
993,3e989e8c0ffb61f3ebe9688d7132b8f1,view,19/10/2023 8:00,
994,414f32b0876e491f9ef425cd8ddfd584,like,20/10/2023 8:00,
995,1c8e4629bfc97fc56037dfb110dc401b,view,21/10/2023 8:00,
996,b154535de7fb99aaf266e7d4734d34a7,purchase,22/10/2023 8:00,
997,cbf304e8bdc4c9e27a7238b05b4fda90,view,23/10/2023 8:00,
998,dc67bfe23c31e810a37780fc1c852359,like,24/10/2023 8:00,
999,fc1ae7fea6e8caedf6b2dcd6180388eb,view,25/10/2023 8:00,
1000,eb0e81a4e679c193ab8e36fe944c587c,like,26/10/2023 8:00,
1001,4305b7e113e66371d64986e0c41fad8c,like,27/10/2023 8:00,
1002,e7d7723e490ad542d4d2423ca2541433,purchase,28/10/2023 8:00,
1003,379f542d83d30b9031c51b9418849ec7,view,29/10/2023 8:00,
1004,ec2a6bfae6b2c11ed5ef3a1b1b8012f4,like,30/10/2023 8:00,
1005,6da4bb2fc8c0c4a81c90dafe491cb84e,purchase,31/10/2023 8:00,
1006,d92c10e1df8112236639658d0c023cac,purchase,01/11/2023 8:00,
1007,8f01e7976aae046dc48ff5092428a0ff,view,02/11/2023 8:00,
1008,82ad27bd8ecc6afcfd757968441d10ed,like,03/11/2023 8:00,
1009,d808b9e0e1079d606d0442bd572b2158,view,04/11/2023 8:00,
1010,bd7e24b43ba8a763eb5fad81f7e6bd10,like,05/11/2023 8:00,
1011,5d953e357d08badf591931b299d2065c,like,06/11/2023 8:00,
1012,657263b44d454d69464a05466accbd36,purchase,07/11/2023 8:00,
1013,9b291f6d163861135a4eb62025d7e0fe,view,08/11/2023 8:00,
1014,e56450d6983d2f98c09f3b1a90d80655,like,09/11/2023 8:00,
1015,574f90b64254afcd8a9f9a41eaf35932,purchase,10/11/2023 8:00,
1016,50468ee6b737733333bc56801e5cb1fa,purchase,11/11/2023 8:00,
1017,b37741d6147848cf66c0890defaf8d9b,view,12/11/2023 8:00,
1018,5b8f2c70c12a3da34da569584c980699,like,13/11/2023 8:00,
1019,d410a336d2dd4fc428c6ff603b82f8b6,view,14/11/2023 8:00,
1020,815771ccabf2825718e0c2643c0a0d71,like,15/11/2023 8:00,
1021,c6b31accf1cb2be1d799f133f128123a,like,16/11/2023 8:00,
1022,442073b684773539900e9e3d83c269b3,purchase,17/11/2023 8:00,
1023,56a7d9b14b556ba5314d70f30e7416f0,view,18/11/2023 8:00,
1024,81d0ec038af8933708425993686de416,like,19/11/2023 8:00,
1025,3ad156ac25814c3bc2d93a97b26f6016,purchase,20/11/2023 8:00,
1026,b9c07c4484176e30e54895fa5b30ed2d,purchase,21/11/2023 8:00,
1027,6371a0d2d14f330805618ffca2fd6af3,view,10/10/2023 8:00,
1028,40eb9e5884892edc35a550f651dd64f9,like,11/10/2023 8:00,
1029,053fb8bb6198e59d77e1a9282ab93206,view,12/10/2023 8:00,
1030,fa1bbca2dc05df5ca2a539e4e0047b94,like,13/10/2023 8:00,
1031,28dca7c67ba12994bb63599053f56350,like,14/10/2023 8:00,
1032,aae5319e38fcff7a9fe5764e7969a827,purchase,15/10/2023 8:00,
1033,66d6b4d433bdd3ac8de21aa7b4dd63d8,view,16/10/2023 8:00,
1034,a9e7a52edc00f44cf011a96d62a079ee,like,17/10/2023 8:00,
1035,b47ca79ef0c7312b6df512ee38290c46,purchase,18/10/2023 8:00,
1036,42d621ee792e9494bded3249e12c3102,purchase,19/10/2023 8:00,
1037,49440a80718767333cdf554943c69889,view,20/10/2023 8:00,
1038,97234d1266893b950ca56a7438d1f50b,like,21/10/2023 8:00,
1039,83733ddb68be190b8b51b37efa844587,view,22/10/2023 8:00,
1040,1106b14853c72c4a61a0b6c4bb8bc29a,like,23/10/2023 8:00,
1041,d43d1e5c4bd878c1fa33b2fb1f61482b,like,24/10/2023 8:00,
1042,1d5e200ec04b7b4af2b7ea86d08a6b69,purchase,25/10/2023 8:00,
1043,6635545100a37ae38f3081de83efb73e,view,26/10/2023 8:00,
1044,1df806852edf8027f683a6fbaa961455,like,27/10/2023 8:00,
1045,3b7be7b4e0a715bb4fa140c64517cf09,purchase,28/10/2023 8:00,
1046,58865e3c958ac69cbfd5cc7c023cb474,like,29/10/2023 8:00,
1047,7216fbdb76fd0d1cc445e6c421ee83a2,like,30/10/2023 8:00,
1048,47bd8941a3f713a3b0db5fb8b8ddae16,purchase,31/10/2023 8:00,
1049,678fa9dbf757b6e6f6ef4bb103f9246b,view,01/11/2023 8:00,
1050,d4b86f2b3d86e8565c26bbe97788febc,like,02/11/2023 8:00,
1051,010d1d7d0bbb5274883ed07392aec843,view,03/11/2023 8:00,
1052,769323fa029a147edf63250f9c781d8c,like,04/11/2023 8:00,
1053,6cf1282b8b508508677082704233b036,like,05/11/2023 8:00,
1054,6747933790071803fb9a8230827a4072,purchase,06/11/2023 8:00,
1055,9226c5ffa79395e7d36695362781505c,view,07/11/2023 8:00,
1056,82673f21da0abffa6111157f956a7aa7,like,08/11/2023 8:00,
1057,ed92fe448d217585fb2b8a8708e6d4ae,purchase,09/11/2023 8:00,
1058,96365e170717ef8fb3fd3de9ddc33ca1,purchase,10/11/2023 8:00,
1059,79cc9db1a3c1eba1ed5fdb2130a16029,view,11/11/2023 8:00,
1060,0110c0fd14e68fdd6eccb5a40427174b,like,12/11/2023 8:00,
1061,0bf30955f7f77256ee584ee2a3945e4b,view,13/11/2023 8:00,
1062,ee3b38e8178aa9a7fc346d13873719a3,like,14/11/2023 8:00,
1063,8962e3b1b4fef15b5eb3f78160aa5796,purchase,15/11/2023 8:00,
1064,59c2f3cac4ca44bb4c540e8ad1812295,view,16/11/2023 8:00,
1065,c385c1aefbad2345bb6fb02340938f35,like,17/11/2023 8:00,
1066,146627143d7b582b66db5965fbad73b3,view,18/11/2023 8:00,
1067,680c9b4f9e4c0a369f6cf56b33c8b2bb,like,19/11/2023 8:00,
1068,bea92ea80210e2517da3fec1eba83a73,like,20/11/2023 8:00,
1069,f4da9230e3e04e5bc32eeebe88d42722,purchase,21/11/2023 8:00,
1070,807f582000503d77ba76fa1705d3f859,view,22/11/2023 8:00,
1071,f76ef411034904549c83259da2aecf40,like,23/11/2023 8:00,
1072,34da842b4d1d375e3aff25741858a804,purchase,24/11/2023 8:00,
1073,72f80f7f4e8fbf21fb0133e4e10c5a3a,purchase,25/11/2023 8:00,
1074,0af2da24a4c8f777ac9a8f255347c9af,view,26/11/2023 8:00,
1075,d20891af8d3cde7b27989ff80759f9d9,like,27/11/2023 8:00,
1076,02347c613482d384c8033f223a65ea53,view,28/11/2023 8:00,
1077,8e5b3301b01b3cdbabb434d45e43d4b1,like,29/11/2023 8:00,
1078,d2b7b127fef143a536184c3fdeb834c3,like,30/11/2023 8:00,
1079,d0d2a73701667efc0f63245b443c2f59,purchase,01/12/2023 8:00,
1080,2260bf0a03bf94722ad3fdd7700a55c0,view,02/12/2023 8:00,
1081,0e770be3b5077f89842e7f983413efe9,like,03/12/2023 8:00,
1082,ebb2f66fc821729f98e3397a7b7e7e5e,purchase,04/12/2023 8:00,
1083,3a5c41de4f5bc3fcd804a90fbe0c4e1f,purchase,05/12/2023 8:00,
1084,eb061c5dfae7bbf450a1f0ea186f4b2c,view,06/12/2023 8:00,
1085,e499f1b7e81a72d13b137a228d7246e9,like,07/12/2023 8:00,
1086,85171e194d6c72d813297d7f65c05f9f,view,08/12/2023 8:00,
1087,81afec2bda22f6ff0d30be7ee617db24,like,09/12/2023 8:00,
1088,971df20be949e8f7e191bcb71c3f36e3,purchase,10/12/2023 8:00,
1089,51db76ac98b12e4324c0017b41f4f520,view,11/12/2023 8:00,
1090,c51085111424107dac2f501ad32bcc1c,like,12/12/2023 8:00,
1091,1c1977b4a3f4343076e695dae47b1391,view,13/12/2023 8:00,
1092,c5519a9ba7bd97784106c083f9be0712,like,14/12/2023 8:00,
1093,780afc5e5b55636d76c6fe4a644e3a84,like,15/12/2023 8:00,
1094,885f65d44364bdbd9d804a783df6e68b,purchase,16/12/2023 8:00,
1095,c50e4dcaa630e86777ee4bf1b90c8080,view,17/12/2023 8:00,
1096,59c75755a7d8cb57de1b0bbc17a997dd,like,18/12/2023 8:00,
1097,31c947313281143e7377658470ee32e6,purchase,19/12/2023 8:00,
1098,b0888478fbb0870f2a32a3f0741e6c92,purchase,20/12/2023 8:00,
1099,9dde85d0cfc1bfadc2421426113721af,view,21/12/2023 8:00,
1100,ab5fd9ef3a90bcd59d8c4439cfe04a6d,like,22/12/2023 8:00,
1101,68efae2395d0fc33f390e498d294f075,view,23/12/2023 8:00,
1102,634de68082069680e5ab6baf8d82e266,like,24/12/2023 8:00,
1103,5377d7d34268a2a1eaa770495664b061,like,25/12/2023 8:00,
1104,ab15424cb627b42a33fa11449b57e9f0,purchase,26/12/2023 8:00,
1105,460313f815d262a1909d2a07127b0fef,view,27/12/2023 8:00,
1106,1763011eedcd521cb4a2ecdba91468b4,like,28/12/2023 8:00,
1107,ea4843790d62b0be06df2aa600318108,purchase,01/01/2023 0:00,
1108,8e43aea673da5712fe8651cf9969247a,purchase,28/12/2022 10:00,
1109,3d842e26605d9c734b638ee025e2c6fb,purchase,29/12/2022 10:00,
1110,30e5da050422fb7bf052eb6bc0bcd388,view,30/12/2022 10:00,
1111,7e6d36b007d5a7b3b8a76a24fd0bfba2,purchase,31/12/2022 10:00,
1112,d0bafb294fb5b20abf32100787cab99f,view,01/01/2023 10:00,
1113,4cbd5bd86ab2f21945ca289fc4c401d0,like,02/01/2023 10:00,
1114,29a5ff612955c3e062b30846b57fb530,view,03/01/2023 10:00,
